unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,top1-label,top1-category,top1-iou,top2-label,top2-category,top2-iou,top3-label,top3-category,top3-iou,top4-label,top4-category,top4-iou,top5-label,top5-category,top5-iou
76,scene,conference_room-s,0.007207702,black-c,139916835,2201734,516022,0.003644158,cabinet,5324231,975658,33211,0.005299618,back,593570,130781,4428,0.006150658,wood,9793596,397502,35785,0.003523771,conference_room-s,2308096,659852,21239,0.007207702,cobwebbed,1505280,60750,7726,0.004957954,"{'number': 301, 'name': 'conference_room-s', 'category': {'scene': 184}, 'frequency': 184, 'coverage': 184.0, 'syns': ['']}",scene,0.007207702,"{'number': 81, 'name': 'back', 'category': {'part': 1619}, 'frequency': 1619, 'coverage': 48.180077, 'syns': ['']}",part,0.006150658,"{'number': 140, 'name': 'back pillow', 'category': {'part': 644}, 'frequency': 644, 'coverage': 22.95188, 'syns': ['']}",part,0.005542681,"{'number': 45, 'name': 'cabinet', 'category': {'object': 3677, 'part': 33}, 'frequency': 3710, 'coverage': 430.606454, 'syns': ['']}",object,0.005299618,"{'number': 36, 'name': 'chair', 'category': {'object': 4935, 'part': 2}, 'frequency': 4937, 'coverage': 373.611498, 'syns': ['']}",object,0.005207799
77,object,book,0.047778819,black-c,139916835,2620557,623478,0.004393354,book,615007,1348958,89557,0.047778819,back,593570,295233,20866,0.024040915412063314,glass,2246777,290633,6881,0.002719194,bookstore-s,401408,965120,39404,0.029691272254891026,polka-dotted,1705984,327002,58075,0.029406388439782855,"{'number': 78, 'name': 'book', 'category': {'object': 1641}, 'frequency': 1641, 'coverage': 49.526615, 'syns': ['']}",object,0.047778819,"{'number': 247, 'name': 'bookcase', 'category': {'object': 297}, 'frequency': 297, 'coverage': 42.204702, 'syns': ['']}",object,0.038568522670037075,"{'number': 617, 'name': 'bookstore-s', 'category': {'scene': 32}, 'frequency': 32, 'coverage': 32.0, 'syns': ['']}",scene,0.029691272254891026,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.029406388439782855,"{'number': 335, 'name': 'woven', 'category': {'texture': 142}, 'frequency': 142, 'coverage': 142.0, 'syns': ['']}",texture,0.024823752
78,texture,honeycombed,0.024700030834819215,purple-c,10857154,2014244,119959,0.009407487,windowpane,8841352,769611,37418,0.003908479,shade,197478,132853,2095,0.006382603,plastic-opaque,577397,303191,4168,0.004755711,auditorium-s,489216,417902,4541,0.00503115,honeycombed,1555456,355379,46060,0.024700030834819215,"{'number': 378, 'name': 'honeycombed', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.024700030834819215,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.024509395,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.020816836500477633,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.017682858054130075,"{'number': 334, 'name': 'perforated', 'category': {'texture': 143}, 'frequency': 143, 'coverage': 143.0, 'syns': ['']}",texture,0.015679635991234377
79,object,car,0.010579197286045124,black-c,139916835,1612732,344714,0.002441579,car,5354795,793680,64365,0.010579197286045124,wheel,1513439,306861,18236,0.010119507409281801,metal,3462561,316438,10075,0.002673177,staircase-s,865536,431439,4814,0.003725542,banded,2571520,30575,6441,0.002481456,"{'number': 38, 'name': 'car', 'category': {'object': 4743}, 'frequency': 4743, 'coverage': 431.686181, 'syns': ['motorcar', 'automobile', 'auto']}",object,0.010579197286045124,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.010119507409281801,"{'number': 203, 'name': 'bus', 'category': {'object': 399}, 'frequency': 399, 'coverage': 131.143655, 'syns': ['']}",object,0.006320378,"{'number': 168, 'name': 'tvmonitor', 'category': {'object': 536}, 'frequency': 536, 'coverage': 82.132809, 'syns': ['']}",object,0.005802705,"{'number': 181, 'name': 'footboard', 'category': {'part': 481}, 'frequency': 481, 'coverage': 29.727928, 'syns': ['']}",part,0.005723279
80,texture,frilly,0.028614763793223405,red-c,21004512,2144262,461928,0.020361049746624102,sea,2272224,1165092,51054,0.015076801499706756,arm,2299112,289049,31760,0.012423715997607575,fabric,8548746,304117,98371,0.011236631434468156,poolroom-home-s,1317120,552331,17077,0.009218981,frilly,1618176,229859,51410,0.028614763793223405,"{'number': 357, 'name': 'frilly', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.028614763793223405,"{'number': 10, 'name': 'red-c', 'category': {'color': 55938}, 'frequency': 55938, 'coverage': 1678.059729, 'syns': ['']}",color,0.020361049746624102,"{'number': 331, 'name': 'veined', 'category': {'texture': 144}, 'frequency': 144, 'coverage': 144.0, 'syns': ['']}",texture,0.016908733690316022,"{'number': 135, 'name': 'sea', 'category': {'object': 707}, 'frequency': 707, 'coverage': 183.592779, 'syns': ['']}",object,0.015076801499706756,"{'number': 285, 'name': 'pool table', 'category': {'object': 217}, 'frequency': 217, 'coverage': 35.289723, 'syns': ['snooker table', 'billiard table']}",object,0.014855695412581044
81,texture,chequered,0.081648279,grey-c,159331282,2508325,584104,0.003622227,building,35246027,1497449,642896,0.017808467,balcony,317196,331812,13382,0.021053260879825553,glass,2246777,257771,12306,0.004937723,building_facade-s,3148544,1185084,77409,0.018187269,chequered,1530368,286336,137134,0.081648279,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.081648279,"{'number': 335, 'name': 'woven', 'category': {'texture': 142}, 'frequency': 142, 'coverage': 142.0, 'syns': ['']}",texture,0.057183776838210666,"{'number': 142, 'name': 'balcony', 'category': {'part': 620, 'object': 21}, 'frequency': 641, 'coverage': 25.680447, 'syns': ['']}",part,0.021053260879825553,"{'number': 269, 'name': 'building_facade-s', 'category': {'scene': 251}, 'frequency': 251, 'coverage': 251.0, 'syns': ['']}",scene,0.018187269,"{'number': 18, 'name': 'building', 'category': {'object': 9722}, 'frequency': 9722, 'coverage': 2845.748895, 'syns': ['edifice']}",object,0.017808467
82,texture,fibrous,0.013880672,red-c,21004512,2182353,138042,0.005989113,track,493725,1429353,24150,0.012717701777002604,roof,443437,220087,3615,0.005478028,brick,422313,207071,5561,0.008914388,vegetable_garden-s,163072,722269,6158,0.00700423,fibrous,1831424,218225,28061,0.013880672,"{'number': 328, 'name': 'fibrous', 'category': {'texture': 146}, 'frequency': 146, 'coverage': 146.0, 'syns': ['']}",texture,0.013880672,"{'number': 209, 'name': 'track', 'category': {'object': 381}, 'frequency': 381, 'coverage': 39.444502, 'syns': ['']}",object,0.012717701777002604,"{'number': 354, 'name': 'interlaced', 'category': {'texture': 130}, 'frequency': 130, 'coverage': 130.0, 'syns': ['']}",texture,0.011821535420553229,"{'number': 68, 'name': 'earth', 'category': {'object': 1997}, 'frequency': 1997, 'coverage': 340.336238, 'syns': ['']}",object,0.009967207,"{'number': 33, 'name': 'grass', 'category': {'object': 5390}, 'frequency': 5390, 'coverage': 1039.167345, 'syns': ['']}",object,0.009929112
83,texture,chequered,0.11759678577345778,red-c,21004512,2226542,120302,0.005205456,ball,122639,465659,7917,0.013641039,lid,90429,139599,2620,0.011521142615915003,ceramic,679072,406225,9289,0.008632835,ball_pit-s,275968,299287,8301,0.014641399,chequered,1530368,897991,255519,0.11759678577345778,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.11759678577345778,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.07740186,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.069051364,"{'number': 378, 'name': 'honeycombed', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.027260356565648108,"{'number': 343, 'name': 'grid', 'category': {'texture': 134, 'object': 2}, 'frequency': 136, 'coverage': 134.108822, 'syns': ['']}",texture,0.023289247263640355
84,texture,polka-dotted,0.1756658513566794,green-c,63326720,2548546,397562,0.006071716,ball,122639,1194406,15863,0.012191223,wheel,1513439,426857,33104,0.017357455358453684,food,1104928,141725,8499,0.006864251,ball_pit-s,275968,540305,16544,0.020687007723866457,polka-dotted,1705984,929967,393859,0.1756658513566794,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.1756658513566794,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.1741613974759526,"{'number': 364, 'name': 'studded', 'category': {'texture': 127}, 'frequency': 127, 'coverage': 127.0, 'syns': ['']}",texture,0.041667871,"{'number': 722, 'name': 'ball_pit-s', 'category': {'scene': 22}, 'frequency': 22, 'coverage': 22.0, 'syns': ['']}",scene,0.020687007723866457,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.017357455358453684
85,object,curtain,0.019125087633094368,red-c,21004512,2114549,83051,0.003605268,curtain,3110939,854705,74420,0.019125087633094368,door frame,221497,90566,3165,0.010246100654585005,glass,2246777,409746,15013,0.005683492,theater-indoor_procenium-s,288512,602131,4393,0.004956841,dotted,2935296,122179,43596,0.014465079719524241,"{'number': 54, 'name': 'curtain', 'category': {'object': 2747, 'part': 3}, 'frequency': 2750, 'coverage': 251.355274, 'syns': ['pall', 'drape', 'drapery']}",object,0.019125087633094368,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.014465079719524241,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.014183433,"{'number': 151, 'name': 'door frame', 'category': {'part': 607}, 'frequency': 607, 'coverage': 18.017984, 'syns': ['']}",part,0.010246100654585005,"{'number': 436, 'name': 'diffusor', 'category': {'part': 92}, 'frequency': 92, 'coverage': 1.166249, 'syns': ['']}",part,0.008666179
86,scene,corridor-s,0.011281071339934123,brown-c,182265724,2168378,623517,0.003392171,ceiling,12122565,1081483,111987,0.00855381,coach,689166,130253,7060,0.008690739,metal,3462561,359904,14218,0.003733476,corridor-s,1530368,747398,25409,0.011281071339934123,striped,2433536,114950,14367,0.005669426,"{'number': 383, 'name': 'corridor-s', 'category': {'scene': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",scene,0.011281071339934123,"{'number': 231, 'name': 'coach', 'category': {'part': 334}, 'frequency': 334, 'coverage': 55.751616, 'syns': ['']}",part,0.008690739,"{'number': 25, 'name': 'ceiling', 'category': {'object': 7812, 'part': 3}, 'frequency': 7815, 'coverage': 974.896306, 'syns': ['']}",object,0.00855381,"{'number': 120, 'name': 'roof', 'category': {'part': 815, 'object': 34}, 'frequency': 849, 'coverage': 35.898958, 'syns': ['']}",part,0.006717416,"{'number': 18, 'name': 'building', 'category': {'object': 9722}, 'frequency': 9722, 'coverage': 2845.748895, 'syns': ['edifice']}",object,0.006680934
87,part,arm,0.030843165,blue-c,61494563,1993355,373362,0.005915624,person,14523849,877842,406251,0.027091636,arm,2299112,434949,81804,0.030843165,fabric,8548746,326301,149068,0.017083241,witness_stand-s,137984,312417,3375,0.007549896,studded,1593088,51268,6375,0.003891987,"{'number': 28, 'name': 'arm', 'category': {'part': 6178}, 'frequency': 6178, 'coverage': 186.057706, 'syns': ['']}",part,0.030843165,"{'number': 19, 'name': 'person', 'category': {'object': 9520}, 'frequency': 9520, 'coverage': 1169.760523, 'syns': ['soul', 'someone', 'somebody', 'individual', 'mortal']}",object,0.027091636,"{'number': 26, 'name': 'torso', 'category': {'part': 7506}, 'frequency': 7506, 'coverage': 617.975999, 'syns': ['']}",part,0.019843236830875754,"{'number': 24, 'name': 'fabric', 'category': {'material': 7056, 'object': 932, 'part': 2}, 'frequency': 7990, 'coverage': 689.136189, 'syns': ['textile', 'cloth']}",material,0.017083241,"{'number': 22, 'name': 'leg', 'category': {'part': 8443, 'object': 1}, 'frequency': 8444, 'coverage': 224.991031, 'syns': ['']}",part,0.016351742
88,part,crosswalk,0.014559081,pink-c,18491188,1951543,58150,0.002852646,skyscraper,1270392,1083590,25945,0.011144582324078183,crosswalk,241792,157019,5723,0.014559081,tile,3959469,256919,38735,0.009271952,skyscraper-s,4402944,652959,39633,0.007900891,pleated,1505280,119106,10923,0.00676991,"{'number': 256, 'name': 'crosswalk', 'category': {'part': 279}, 'frequency': 279, 'coverage': 19.70806, 'syns': ['']}",part,0.014559081,"{'number': 241, 'name': 'skyscraper', 'category': {'object': 310}, 'frequency': 310, 'coverage': 102.142014, 'syns': ['']}",object,0.011144582324078183,"{'number': 98, 'name': 'body', 'category': {'part': 1195, 'object': 1}, 'frequency': 1196, 'coverage': 104.292191, 'syns': ['']}",part,0.009572826,"{'number': 49, 'name': 'tile', 'category': {'material': 3409, 'object': 18}, 'frequency': 3427, 'coverage': 320.008102, 'syns': ['']}",material,0.009271952,"{'number': 223, 'name': 'skyscraper-s', 'category': {'scene': 351}, 'frequency': 351, 'coverage': 351.0, 'syns': ['']}",scene,0.007900891
89,texture,chequered,0.028604956150122537,grey-c,159331282,1808575,557472,0.003471564,floor,20378155,767858,106237,0.005049341,crosswalk,241792,167349,2821,0.006942804,carpet,4405463,401139,22093,0.004617611,elevator_lobby-s,150528,497235,3278,0.005086232,chequered,1530368,94762,45194,0.028604956150122537,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.028604956150122537,"{'number': 256, 'name': 'crosswalk', 'category': {'part': 279}, 'frequency': 279, 'coverage': 19.70806, 'syns': ['']}",part,0.006942804,"{'number': 956, 'name': 'elevator_lobby-s', 'category': {'scene': 12}, 'frequency': 12, 'coverage': 12.0, 'syns': ['']}",scene,0.005086232,"{'number': 14, 'name': 'floor', 'category': {'object': 12133, 'part': 4}, 'frequency': 12137, 'coverage': 1653.990309, 'syns': ['flooring']}",object,0.005049341,"{'number': 41, 'name': 'carpet', 'category': {'material': 2599, 'object': 1467}, 'frequency': 4066, 'coverage': 355.811916, 'syns': ['carpeting', 'rug']}",material,0.004617611
90,object,person,0.027086643504690172,pink-c,18491188,1771330,110579,0.005487264,person,14523849,927549,407489,0.027086643504690172,head,4946761,545065,110660,0.020564316358201922,skin,177664,244808,3264,0.007786111,lighthouse-s,589568,355033,5105,0.005433764,dotted,2935296,26038,3500,0.001183298,"{'number': 19, 'name': 'person', 'category': {'object': 9520}, 'frequency': 9520, 'coverage': 1169.760523, 'syns': ['soul', 'someone', 'somebody', 'individual', 'mortal']}",object,0.027086643504690172,"{'number': 21, 'name': 'head', 'category': {'part': 8606}, 'frequency': 8606, 'coverage': 399.425894, 'syns': ['']}",part,0.020564316358201922,"{'number': 42, 'name': 'hand', 'category': {'part': 3832}, 'frequency': 3832, 'coverage': 32.257961, 'syns': ['']}",part,0.014766170052865337,"{'number': 51, 'name': 'hair', 'category': {'part': 2813, 'material': 342, 'object': 1}, 'frequency': 3156, 'coverage': 93.815605, 'syns': ['']}",part,0.013694687384224915,"{'number': 32, 'name': 'ear', 'category': {'part': 5414, 'object': 5}, 'frequency': 5419, 'coverage': 63.248332, 'syns': ['']}",part,0.011942389086812217
91,texture,swirly,0.023523523,black-c,139916835,1839344,503815,0.003566772,ball,122639,950861,10687,0.010055391,pot,422616,180152,2790,0.004650171,glass,2246777,250711,7666,0.003078935,ball_pit-s,275968,502075,12417,0.016218101266153445,swirly,1605632,244919,42531,0.023523523,"{'number': 360, 'name': 'swirly', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.023523523,"{'number': 722, 'name': 'ball_pit-s', 'category': {'scene': 22}, 'frequency': 22, 'coverage': 22.0, 'syns': ['']}",scene,0.016218101266153445,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.014038715230672792,"{'number': 343, 'name': 'grid', 'category': {'texture': 134, 'object': 2}, 'frequency': 136, 'coverage': 134.108822, 'syns': ['']}",texture,0.013059344504277943,"{'number': 364, 'name': 'studded', 'category': {'texture': 127}, 'frequency': 127, 'coverage': 127.0, 'syns': ['']}",texture,0.012900377934947575
92,object,road,0.050123307,grey-c,159331282,2055720,997631,0.006220057,road,12902886,1418661,683580,0.050123307,crosswalk,241792,97617,13068,0.040044003052022256,ceramic,679072,197723,6569,0.007548614,street-s,28111104,956391,427259,0.014918138244391562,braided,1568000,39368,2774,0.001728786,"{'number': 31, 'name': 'road', 'category': {'object': 5500, 'part': 1}, 'frequency': 5501, 'coverage': 1042.181608, 'syns': ['route']}",object,0.050123307,"{'number': 256, 'name': 'crosswalk', 'category': {'part': 279}, 'frequency': 279, 'coverage': 19.70806, 'syns': ['']}",part,0.040044003052022256,"{'number': 59, 'name': 'street-s', 'category': {'scene': 2241}, 'frequency': 2241, 'coverage': 2241.0, 'syns': ['']}",scene,0.014918138244391562,"{'number': 217, 'name': 'lid', 'category': {'part': 351, 'object': 6}, 'frequency': 357, 'coverage': 7.332026, 'syns': ['']}",part,0.012169981430147745,"{'number': 233, 'name': 'highway-s', 'category': {'scene': 325}, 'frequency': 325, 'coverage': 325.0, 'syns': ['']}",scene,0.011783320541618236
